"x"
"porque casi no los puedo ver ya que llegó de trabajar de noche y ya no hay programación                                                                                                                                                                        "
"porque su programas me llaman mucho la atención                                                                                                                                                                                                                "
"porque a cierta hora pones programación que no me agrada                                                                                                                                                                                                       "
"por sus novelas                                                                                                                                                                                                                                                "
"no sabe                                                                                                                                                                                                                                                        "
"noble gusta la tv abierta                                                                                                                                                                                                                                      "
"porque solo veo pocos programas                                                                                                                                                                                                                                "
"es lo que mas procuro ver                                                                                                                                                                                                                                      "
"no la utiliza mucho                                                                                                                                                                                                                                            "
"por que no tiene .mucho contenidos                                                                                                                                                                                                                             "
"E n casa vemos todos la tv abierta,                                                                                                                                                                                                                            "
"no los procuro mucho                                                                                                                                                                                                                                           "
"Es un medio de tv que veo bastante y me gusta la programación                                                                                                                                                                                                  "
"por que es muy poca variedad                                                                                                                                                                                                                                   "
"Porque hay programas que me gustan, pero hay otros que no.                                                                                                                                                                                                     "
"porque en mis tiempos libres veo televisión abierta                                                                                                                                                                                                            "
"en realidad casi no lo veo sólo cuando hay deportes                                                                                                                                                                                                            "
"me gustan los deportes que transmiten pero no tanta novela                                                                                                                                                                                                     "
"por su programación                                                                                                                                                                                                                                            "
"siempre tienen la misma programación que me gusta                                                                                                                                                                                                              "
"No todos los programación me gusta                                                                                                                                                                                                                             "
"porque hay varios programas q m gustan                                                                                                                                                                                                                         "
"porque me gusta ver las noticias y los programas de concursos                                                                                                                                                                                                  "
"los canales de televisión abierta son los mismos ahí jo barea nada                                                                                                                                                                                             "
"porque solo están interesantes las noticias lo demás es aburrido y poco interesante                                                                                                                                                                            "
"porque tiene programas interesantes y otros no                                                                                                                                                                                                                 "
"porque no hay muchos canales que ver                                                                                                                                                                                                                           "
"es la constumbre                                                                                                                                                                                                                                               "
"por mis telenovelas                                                                                                                                                                                                                                            "
"porque le falta mas contenido importante                                                                                                                                                                                                                       "
"no hay variedad                                                                                                                                                                                                                                                "
"no hay mas que 6 canales                                                                                                                                                                                                                                       "
"me gusta ver tv abierta                                                                                                                                                                                                                                        "
"poca variedad de canales                                                                                                                                                                                                                                       "
"hay peliculas pero no mucha variedad                                                                                                                                                                                                                           "
"porque me gustan los de concursos                                                                                                                                                                                                                              "
"porq falta mas variedad  para jóvenes como las series de moda y hasta el final aveces no podemos ver el final de una seria hasta no ver netflyx                                                                                                                "
"porq aun le falta mejorar con mas canales                                                                                                                                                                                                                      "
"para empezar es el q tenemos y a mi mamá le gustan las telenovelas y a mi el fútbol                                                                                                                                                                            "
"por las noticias                                                                                                                                                                                                                                               "
"porq las telenovelas ya pasan esenas muy fuertes y antes no                                                                                                                                                                                                    "
"porque siento q les falta mas programas educativo                                                                                                                                                                                                              "
"porque es la q veo y no tengo de paga                                                                                                                                                                                                                          "
"por las telenovelas y el programa hoy y Ventaneando                                                                                                                                                                                                            "
"por los programas que me gustan                                                                                                                                                                                                                                "
"porque me gusta la programación                                                                                                                                                                                                                                "
"porque hay veces q pasan películas que me gustan                                                                                                                                                                                                               "
"porque me gustan sólo algunos programas                                                                                                                                                                                                                        "
"porq es la q tengo en casa y de las otras no los tengo en casa y casi no puedo opinar                                                                                                                                                                          "
"porq les falta mas educativos                                                                                                                                                                                                                                  "
"porq los contenidos de novelas y son bastante explícitos y antes no eran así. entre lo q cabe es buena hay canales para niños pero concidero q hace falta moderar el lexico                                                                                    "
"porq concierto q le falta mejorar mucho yo la veo porq es gratis hasta cierto punto                                                                                                                                                                            "
"porq le falta incluir más canales y mejores programas                                                                                                                                                                                                          "
"Porque la programación de televisión abierta y hay algunas de mi interés.                                                                                                                                                                                      "
"porq no cobran y en los otros hay q pagar para poder verla tv                                                                                                                                                                                                  "
"porq hay programación para todas las edades                                                                                                                                                                                                                    "
"porq pasan las telenovelas q me gustan además no tengo tv de paga                                                                                                                                                                                              "
"porq me gustan las películas                                                                                                                                                                                                                                   "
"porq me gustan sus novelas                                                                                                                                                                                                                                     "
"por las telenovelas                                                                                                                                                                                                                                            "
"porq me gusta mucho el box                                                                                                                                                                                                                                     "
"solo es cuestión de q nejore un poco en lo deportes                                                                                                                                                                                                            "
"porque no estaría nada mal q mejore un poco mas en cuanto a programas con mas cultura y valores                                                                                                                                                                "
"me gusta pero aun le falta modernizarse y actualizarse mas                                                                                                                                                                                                     "
"q pongan mas series                                                                                                                                                                                                                                            "
"porq me gusta la tv abierta                                                                                                                                                                                                                                    "
"porq hay pasan las novelas                                                                                                                                                                                                                                     "
"Porque no contienen mucha variedad                                                                                                                                                                                                                             "
"Porque no hay mucha variedad para escoger                                                                                                                                                                                                                      "
"Porque siempre pasan lo mismo y yo solo veo cuando pasan el fútbol y programas de deportes los domingos                                                                                                                                                        "
"Porque es gratuita y tiene buena programación                                                                                                                                                                                                                  "
"Porque no tiene gran variedad de programas                                                                                                                                                                                                                     "
"porque me gustan que hablen de lo que sucede todos los dias                                                                                                                                                                                                    "
"hay poca variedad ecepto el 5 que me gusta                                                                                                                                                                                                                     "
"Porque la programación no es de lo mejor, contiene programas que no son para todas las edades y mayormente giran en lo mismo                                                                                                                                   "
"le falta a televisa invertir en buenos programas y en novelas no repetidas                                                                                                                                                                                     "
"por q luego no hay nada                                                                                                                                                                                                                                        "
"por q es seguro                                                                                                                                                                                                                                                "
"Porque son los que veo a diario en mi casa                                                                                                                                                                                                                     "
"por que la programacion es algo aburrida                                                                                                                                                                                                                       "
"no hay muchos para mi interes                                                                                                                                                                                                                                  "
"es lo mas sensillo y economico                                                                                                                                                                                                                                 "
"Siempre manejan a los mismos actores y actrices.                                                                                                                                                                                                               "
"por q son los canales q frecuentan mucho                                                                                                                                                                                                                       "
"Porque tiene buena calidad en lo que producen. Solo que hay algo que me molesta ... Qué maneja muchos comerciales                                                                                                                                              "
" considera que tienen programación muy actual y noticias al momento                                                                                                                                                                                            "
"por que no me gustan algunos programas                                                                                                                                                                                                                         "
"porque me gustan los programas de concursos y las telenovelas                                                                                                                                                                                                  "
"me gustan algunos programas no todos                                                                                                                                                                                                                           "
"porque me gustan varios que están pasando                                                                                                                                                                                                                      "
