"x"
"comunicarse con los amigos o familiares                                                                                                                                                                                                                        "
"las redes sociales                                                                                                                                                                                                                                             "
"facilidad en el trabajo                                                                                                                                                                                                                                        "
"series                                                                                                                                                                                                                                                         "
"que puedes ver las cosas sin sensura                                                                                                                                                                                                                           "
"que puedo ver los vídeos de YouTube                                                                                                                                                                                                                            "
"checar mis redes sociales                                                                                                                                                                                                                                      "
"hacer lo que quieras                                                                                                                                                                                                                                           "
"información                                                                                                                                                                                                                                                    "
"jugos online                                                                                                                                                                                                                                                   "
"Facebook, whatsap                                                                                                                                                                                                                                              "
"cosas sobre el trabajo y redes sociales                                                                                                                                                                                                                        "
"redes sociales, tareas                                                                                                                                                                                                                                         "
"redes sociales, tareas, temas de mi interes                                                                                                                                                                                                                    "
"búsqueda de información específica                                                                                                                                                                                                                             "
"información actualizada                                                                                                                                                                                                                                        "
"música  videos películas                                                                                                                                                                                                                                       "
"leer de temas que en otros lugares no los encuentro                                                                                                                                                                                                            "
"videos y navegar en Internet                                                                                                                                                                                                                                   "
"videos y películas                                                                                                                                                                                                                                             "
"comunicación                                                                                                                                                                                                                                                   "
"de todo un poco                                                                                                                                                                                                                                                "
"cual sea mucha informacion                                                                                                                                                                                                                                     "
"redes sociales e investigación para mis tareas                                                                                                                                                                                                                 "
"el facebook                                                                                                                                                                                                                                                    "
"el watsap y el facebook                                                                                                                                                                                                                                        "
"para bajar recetas de comida y tareas de mis hijos                                                                                                                                                                                                             "
"navegar en internet                                                                                                                                                                                                                                            "
"las aplicacines                                                                                                                                                                                                                                                "
"tareas de mis hijos                                                                                                                                                                                                                                            "
"el watsap                                                                                                                                                                                                                                                      "
"las reses sociales                                                                                                                                                                                                                                             "
"para el watsap                                                                                                                                                                                                                                                 "
"por el watsap                                                                                                                                                                                                                                                  "
"el watsap para mi trabajo                                                                                                                                                                                                                                      "
"buscar lugares para ir de vacaciones con la familia                                                                                                                                                                                                            "
"redes sociales y la música                                                                                                                                                                                                                                     "
"Ver videos                                                                                                                                                                                                                                                     "
"Búsqueda de páginas rápido                                                                                                                                                                                                                                     "
"Poder jugar juegos por internet,buscar información, redes sociales, películas y sería vía internet, etc                                                                                                                                                        "
"redes sociales y yotube                                                                                                                                                                                                                                        "
"Páginas web                                                                                                                                                                                                                                                    "
"verlo desde cualquier telefono                                                                                                                                                                                                                                 "
"Revisar mis redes sociales                                                                                                                                                                                                                                     "
"por que encuentras juegos divertidos y conoces gente.                                                                                                                                                                                                          "
"verlo desde mi cel. desde musica videos redes sociales y hasta y pelicula                                                                                                                                                                                      "
"investigacion                                                                                                                                                                                                                                                  "
"Las redes sociales y los juegos                                                                                                                                                                                                                                "
"videos                                                                                                                                                                                                                                                         "
"Ofertas en tiendas en línea                                                                                                                                                                                                                                    "
"navegar                                                                                                                                                                                                                                                        "
"hay mucha variedad                                                                                                                                                                                                                                             "
"poder navegar y buscar lo que yo quiero                                                                                                                                                                                                                        "
"para buscar informacion de la escuela                                                                                                                                                                                                                          "
"lo que yo quiero encuentro                                                                                                                                                                                                                                     "
"que todo lo que busco lo encuentro                                                                                                                                                                                                                             "
"hay cosas divertidas                                                                                                                                                                                                                                           "
"porque veo muchas cosas                                                                                                                                                                                                                                        "
"para buscar lo que necesitas y estar en redes sociales                                                                                                                                                                                                         "
"ver peliculas                                                                                                                                                                                                                                                  "
"busco todo lo que yo quiera y lo encuentro                                                                                                                                                                                                                     "
"el facebok                                                                                                                                                                                                                                                     "
"redes sociales como facebook, twitter                                                                                                                                                                                                                          "
"Entrar a las redes sociales como el facebook, el Whats app o Instagram y subir o compartir fotografías o mis días, puedo ver videos que me gustan                                                                                                              "
"porque hay diversión                                                                                                                                                                                                                                           "
"la comunicación con sus seres queridos o amigod                                                                                                                                                                                                                "
"Información sobre familia o amigos                                                                                                                                                                                                                             "
"para ver peliculas que no han salido en el cine                                                                                                                                                                                                                "
"comedia y juegos                                                                                                                                                                                                                                               "
"Pues redes sociales como Facebook, instagram, Twitter, películas etc                                                                                                                                                                                           "
"Chats para platicar con los seres queridos, video llamadas con personas lejos de ti y noticias sobre cada uno de ellos para sentir que están cerca                                                                                                             "
"puedo ver lo que yo quiera                                                                                                                                                                                                                                     "
"porque hay muchas cosas que no pasan en televisión                                                                                                                                                                                                             "
"que lo puedo hacer desde mi celular en el lugar que sea                                                                                                                                                                                                        "
"las redes sociales y contenidos sin necesidad de pagar                                                                                                                                                                                                         "
"las redes sociales y vídeos exclusivos de internet                                                                                                                                                                                                             "
"que tiene mucha información y es más práctica que un libro                                                                                                                                                                                                     "
"la información                                                                                                                                                                                                                                                 "
"q puedo buscar información para mi trabajo y para las tareas Dr los niños                                                                                                                                                                                      "
"para redes sociales e información sobre la cultura                                                                                                                                                                                                             "
"pues juegos ,series,peliculas                                                                                                                                                                                                                                  "
"porque puedo ver lo que yo quiera                                                                                                                                                                                                                              "
"encuentro lo q busco                                                                                                                                                                                                                                           "
"informacion actual y estar comunicado con mis amigos                                                                                                                                                                                                           "
"entrtenimiento de todo tipo                                                                                                                                                                                                                                    "
"las redes sociales el watsap, facebook,                                                                                                                                                                                                                        "
"conocer personas por internet                                                                                                                                                                                                                                  "
"programas de entretenimiento                                                                                                                                                                                                                                   "
"youtube                                                                                                                                                                                                                                                        "
"que lo puede ocupar desde mi teléfono                                                                                                                                                                                                                          "
"todo lo que tengo dudas lo encuentro en internet                                                                                                                                                                                                               "
"videos y música                                                                                                                                                                                                                                                "
"los vide música juegos                                                                                                                                                                                                                                         "
"las redes sociales y videos de cocina                                                                                                                                                                                                                          "
"videos de música y películas                                                                                                                                                                                                                                   "
"las redes sociales y jugar en línea                                                                                                                                                                                                                            "
"Si en el internet vemos películas en algunas páginas o programas que no nos dio chance de ver en la televisión, además de las redes sociales.                                                                                                                  "
"vídeos , descargar, series                                                                                                                                                                                                                                     "
"para estar en redes sociales                                                                                                                                                                                                                                   "
"para buscar informacion                                                                                                                                                                                                                                        "
"chat y checar correo                                                                                                                                                                                                                                           "
"Pues puedes entretenerte en el celular, tableta o computadora. Y ver las redes sociales o vídeos.                                                                                                                                                              "
"mirar peliculas online                                                                                                                                                                                                                                         "
"series de cualquier tipo                                                                                                                                                                                                                                       "
"redes sociales como facebook                                                                                                                                                                                                                                   "
"facebook y whatsapp                                                                                                                                                                                                                                            "
"información que necesito hacerca de mi carrera y gustos personales                                                                                                                                                                                             "
"la búsqueda de todo lo que necesito                                                                                                                                                                                                                            "
"red social                                                                                                                                                                                                                                                     "
"informacion de todo tipo                                                                                                                                                                                                                                       "
"me sirve para comunicarme con mis amigos, familia cosas del trabajo o para investigar algo que quiera saber                                                                                                                                                    "
"comunicación con amigos o familia que viven en el extranjero                                                                                                                                                                                                   "
"redes sociales, investigación sobre algo, música, vídeos, películas. notas relevantes                                                                                                                                                                          "
"Me ofrece estar al pendiente de lo que pasa hoy en día, puedo estar en contacto con mis conocidos y volver a hablar con amigos que hace tiempo no veía o sabia de ellos                                                                                        "
"Poder estar en contacto con mis seres queridos                                                                                                                                                                                                                 "
"Radio tele e información todo en uno                                                                                                                                                                                                                           "
"Noticias al instante para leer                                                                                                                                                                                                                                 "
"ver cosas de hace mucho                                                                                                                                                                                                                                        "
"trabajo                                                                                                                                                                                                                                                        "
"que ahí lo puedes ver todo                                                                                                                                                                                                                                     "
"para ver videos y acer cosas del trabajo                                                                                                                                                                                                                       "
"porque me comunica con mucha gente                                                                                                                                                                                                                             "
"puedo ver noticias que pasan alrededor del mundo                                                                                                                                                                                                               "
"redes sociales y informacion al instante                                                                                                                                                                                                                       "
"Poder chatear con mis amigos a la hora que sea                                                                                                                                                                                                                 "
"muchos vídeos, juegos, aprendizaje, redes sociales, hablar por teléfono, películas, chismes                                                                                                                                                                    "
"pues él poder usarlo fácil y rápido en cualquier lugar poder ver y hacer cosas que en otro medio no se podría.                                                                                                                                                 "
"lo ocupó mucho para las redes sociales y estar en contacto con todos.                                                                                                                                                                                          "
"porque me divierte                                                                                                                                                                                                                                             "
"me entero de muchas cosas                                                                                                                                                                                                                                      "
"utilizo redes sociales y whats                                                                                                                                                                                                                                 "
"por las redes sociales y peliculas                                                                                                                                                                                                                             "
"ver videos  en youtube                                                                                                                                                                                                                                         "
"revisar redes investigar                                                                                                                                                                                                                                       "
"películas. vídeos, chismes, series, noticias, páginas de interes                                                                                                                                                                                               "
"redes sociales hablar con los amigos, familiares, noticias                                                                                                                                                                                                     "
"investigar algún tema que me interese, redes sociales, whats, hablar por teléfono                                                                                                                                                                              "
"películas y videos                                                                                                                                                                                                                                             "
"Netflix                                                                                                                                                                                                                                                        "
"videos y juegos                                                                                                                                                                                                                                                "
"las redes sociales y juegos                                                                                                                                                                                                                                    "
"puedes ver muchas obciones de busqueda                                                                                                                                                                                                                         "
"facebook y tumblr                                                                                                                                                                                                                                              "
"peliculas                                                                                                                                                                                                                                                      "
"facebook                                                                                                                                                                                                                                                       "
"las redes sociales watsap, facebook, y musica en youtube                                                                                                                                                                                                       "
"Redes sociales para platicar con personas aunque estén lejos                                                                                                                                                                                                   "
"información actualizada de temas específicos                                                                                                                                                                                                                   "
"juegos , informacion a mi alcance al momento wue lo necesite                                                                                                                                                                                                   "
"por que hay encuentro todo lo que busco                                                                                                                                                                                                                        "
"por que hay puedo encontrat todo lo que busco                                                                                                                                                                                                                  "
"para estar en redes sociales  y bajar musica                                                                                                                                                                                                                   "
"por que  busco informacion que no  encuentro                                                                                                                                                                                                                   "
"tienen búsqueda libre                                                                                                                                                                                                                                          "
"todo lo que el quiera buscar                                                                                                                                                                                                                                   "
"encuentro las películas que me interesan ver                                                                                                                                                                                                                   "
"descarga música                                                                                                                                                                                                                                                "
"encuentra todo lo que quiere                                                                                                                                                                                                                                   "
"descargar juegos                                                                                                                                                                                                                                               "
"El. Más. Actual en series                                                                                                                                                                                                                                      "
"Tiene todo tipo de entretenimiento                                                                                                                                                                                                                             "
"Sin censura                                                                                                                                                                                                                                                    "
"Aprender otros idiomas de forma gratuita                                                                                                                                                                                                                       "
"Estar en contacto con mis amigos(as) y reírme un rato                                                                                                                                                                                                          "
"Las redes sociales para estar comunicado con mis conocidos                                                                                                                                                                                                     "
"Muchas opciones de entretenimiento                                                                                                                                                                                                                             "
"Videos película  notas...                                                                                                                                                                                                                                      "
"no contesto                                                                                                                                                                                                                                                    "
"no lo ocupo mucho pero me da mas opciones de ver y hacer que cualquier otro medio                                                                                                                                                                              "
"él poder conectarme con amigos y familia desde donde quiera que este.                                                                                                                                                                                          "
"redes sociales él poder buscan y navegar                                                                                                                                                                                                                       "
"whatsap                                                                                                                                                                                                                                                        "
"Poder ver vídeos y el Facebook.                                                                                                                                                                                                                                "
"la red social                                                                                                                                                                                                                                                  "
"Lo que busques Internet lo tiene                                                                                                                                                                                                                               "
"la búsqueda de muchas cosas que otras medios no ofrecen                                                                                                                                                                                                        "
"poder navegar y estar en todas la redes sociales.                                                                                                                                                                                                              "
"pues las redes sociales.                                                                                                                                                                                                                                       "
"pues él poder hablar con familia que vive lejos a través de vídeo chat... y no lo puedes hacer en otro medio.                                                                                                                                                  "
"me gusta buscar información de todo tipo navegar me entretengo mucho y otros medios no me ofrecen eso.                                                                                                                                                         "
"él poder tener todas mis redes sociales.                                                                                                                                                                                                                       "
"poder navegar y ver cosas que no se pueden ver en la tv                                                                                                                                                                                                        "
"puedes encontrar cosas que en otros medios no  aparte con internet tienes redes sociales.                                                                                                                                                                      "
"encuentra de todo, le facilita sus tareas                                                                                                                                                                                                                      "
"puedo ver toda la musica que me gusta                                                                                                                                                                                                                          "
"variedad, puede comprar en linea y a demás puede encontrar películas y series de otro pais                                                                                                                                                                     "
"Poder platicar con mis amistades o resolver cuestiones de trabajo, subir ventas a páginas                                                                                                                                                                      "
"Las redes sociales para poder contactar a mis amigos o amigas                                                                                                                                                                                                  "
"Buscar de manera fácil y confiable en distintas páginas información que necesite y en el momento, en el lugar donde este                                                                                                                                       "
"Por la información y contenido                                                                                                                                                                                                                                 "
"Uno muy amplio                                                                                                                                                                                                                                                 "
"películas que están en el cine                                                                                                                                                                                                                                 "
"cosas que no están en la televisión                                                                                                                                                                                                                            "
"para buscar la tarea de mis hijos                                                                                                                                                                                                                              "
"para buscar informacion que no entiendo y bajar musica                                                                                                                                                                                                         "
"navegó, redes sociales, películas                                                                                                                                                                                                                              "
"me gusta las cosas que encuentro                                                                                                                                                                                                                               "
"Las redes sociales como facebook, Whats app, Twitter, Instagram o snapchat                                                                                                                                                                                     "
"para buscar peliculas que todavia no salen en el cine                                                                                                                                                                                                          "
"Muy distinto abarca muchas cosad                                                                                                                                                                                                                               "
"para buscar todo lo que mis hijos ocupan en la escuela                                                                                                                                                                                                         "
"Poder jugar en línea, ver vídeos, etc.                                                                                                                                                                                                                         "
"Redes sociales e, Interactuar con personas.                                                                                                                                                                                                                    "
"para estar en contacto en redes sociales con la familia                                                                                                                                                                                                        "
"para ver peliculas                                                                                                                                                                                                                                             "
"Ver vídeos, revisar correos, redes sociales y ver páginas de internet                                                                                                                                                                                          "
"las redes sociales y el contenido                                                                                                                                                                                                                              "
"las redes sociales.                                                                                                                                                                                                                                            "
"puedo ver lo que quiera cuando quiera                                                                                                                                                                                                                          "
"videos y musica                                                                                                                                                                                                                                                "
"comunicarme por whatts con los amigos en el momento                                                                                                                                                                                                            "
"Hablar con los amigos                                                                                                                                                                                                                                          "
"Los juegos, facilidad para comunicarme con los amigos o familiares                                                                                                                                                                                             "
"documentales                                                                                                                                                                                                                                                   "
"entrar desde mi cel. a redes sociales y yotube                                                                                                                                                                                                                 "
"navegar en diversos temas y plataformas                                                                                                                                                                                                                        "
"mas programas                                                                                                                                                                                                                                                  "
"investigación ,                                                                                                                                                                                                                                                "
"películas, Facebook, youtube. trabajo                                                                                                                                                                                                                          "
"juegos y series                                                                                                                                                                                                                                                "
"películas, información sobre su carrera, hablar con los amigos.                                                                                                                                                                                                "
"ver a mi cantante favorito a cualquier hra                                                                                                                                                                                                                     "
"navegar y entrar a las redes sociales                                                                                                                                                                                                                          "
"checo redes sociales                                                                                                                                                                                                                                           "
"videos y chat                                                                                                                                                                                                                                                  "
"todos                                                                                                                                                                                                                                                          "
"cualquier entretenimiento                                                                                                                                                                                                                                      "
"cualesquiera                                                                                                                                                                                                                                                   "
"cual quiera                                                                                                                                                                                                                                                    "
"los videos y la música                                                                                                                                                                                                                                         "
"ver videos y escuchar música libre                                                                                                                                                                                                                             "
"la búsqueda de cualquier información lo que  necesitas lo encuentras                                                                                                                                                                                           "
"temas de actualidad                                                                                                                                                                                                                                            "
"los videos sobre la mecánica y carros                                                                                                                                                                                                                          "
"Rapidez al consultar mis necesidades                                                                                                                                                                                                                           "
"Me comunica con varias personas que están lejos                                                                                                                                                                                                                "
"De todo el mundo                                                                                                                                                                                                                                               "
"Me ayuda en mis tareas, me comunica.                                                                                                                                                                                                                           "
"ofrece más campos de entretenimiento que la televisión, ya que no tiene límites ni restricciones                                                                                                                                                               "
"Contenidos varios                                                                                                                                                                                                                                              "
"lo puedo ver en el momento que yo quiera y no editar a que lo pasen en como en la televisión                                                                                                                                                                   "
"Tutoriales, Videos, gran variedad de cosas para ver                                                                                                                                                                                                            "
"me ayuda a realizar distintas actividades, estudiar, aprender cosas nuevas, ver películas, leer artículos etc                                                                                                                                                  "
"juegos lo que tenga que ver con autos, música, redes sociales                                                                                                                                                                                                  "
"para bajar peliculas o series                                                                                                                                                                                                                                  "
"para buscar informacion que quiero saber                                                                                                                                                                                                                       "
"te ayuda a buscar informacion que no puedes encontrar en otros medios                                                                                                                                                                                          "
"para buscar informacion importante                                                                                                                                                                                                                             "
"los tipos de documentales                                                                                                                                                                                                                                      "
"Una gran gama de cualquier cosa                                                                                                                                                                                                                                "
"para estar en redes sociales y bajar musica                                                                                                                                                                                                                    "
"para buscar informacion y estar en redes sociales                                                                                                                                                                                                              "
"pues que puedo ver los que quiera en horarios diversos y no tengo que esperar un horario                                                                                                                                                                       "
"es muy sencillo de utilizar y tengo todo a mi alcance                                                                                                                                                                                                          "
"por que estoy en redes sociales                                                                                                                                                                                                                                "
"series de todas                                                                                                                                                                                                                                                "
"la variedad de videos                                                                                                                                                                                                                                          "
"Facebook y whatsap                                                                                                                                                                                                                                             "
"Facebook                                                                                                                                                                                                                                                       "
"Noticias divertidas y ""chuscas""                                                                                                                                                                                                                                "
"Contactarme con mis seres queridos                                                                                                                                                                                                                             "
"Poder buscar información cuando se requiera                                                                                                                                                                                                                    "
"Juegos en línea y comprar por este medio más barato                                                                                                                                                                                                            "
"Facebook y wats app                                                                                                                                                                                                                                            "
"Hablar por video llamada con mis familiares que viven en otro lado                                                                                                                                                                                             "
"Información actualizada                                                                                                                                                                                                                                        "
"Videos, tiendas on line y redes sociales                                                                                                                                                                                                                       "
"Redes sociales para estar en contacto con amigos y familia                                                                                                                                                                                                     "
"encuentras muchos vídeos divertidos hoy en dia                                                                                                                                                                                                                 "
"porque encuentro muchas. todas divertidas                                                                                                                                                                                                                      "
"distraccion                                                                                                                                                                                                                                                    "
"De todo tipo                                                                                                                                                                                                                                                   "
"Por las redes sociales                                                                                                                                                                                                                                         "
"me distrae cuando lo necesito                                                                                                                                                                                                                                  "
"por que se encuentran muchas cosas divertidas                                                                                                                                                                                                                  "
"descargas                                                                                                                                                                                                                                                      "
"Para buscar tarea o información de mi hijo para la escuela.                                                                                                                                                                                                    "
"buscar imformacion                                                                                                                                                                                                                                             "
"conocimiento                                                                                                                                                                                                                                                   "
"toda la informacion al alcance                                                                                                                                                                                                                                 "
"información específica                                                                                                                                                                                                                                         "
"Películas series                                                                                                                                                                                                                                               "
"videos y  chat                                                                                                                                                                                                                                                 "
"cosas que no se pasan por televisión                                                                                                                                                                                                                           "
"Películas en línea para escoger                                                                                                                                                                                                                                "
"Puedo jugar en línea con otras personas                                                                                                                                                                                                                        "
"documentales de animales                                                                                                                                                                                                                                       "
"para ver series de miedo                                                                                                                                                                                                                                       "
"Libros por línea                                                                                                                                                                                                                                               "
"Canales en YouTube y videos                                                                                                                                                                                                                                    "
"temas que.no pasan en la tv                                                                                                                                                                                                                                    "
"videos de cualquier tema                                                                                                                                                                                                                                       "
"jugar juegos el línea.                                                                                                                                                                                                                                         "
"las.series                                                                                                                                                                                                                                                     "
"redes sociales y videos                                                                                                                                                                                                                                        "
"investigar desde un dispositivo                                                                                                                                                                                                                                "
" Entretenimiento en todas sus formas                                                                                                                                                                                                                           "
"puedo buscar videos especializados en cualquier momento                                                                                                                                                                                                        "
"redes sociales y musica                                                                                                                                                                                                                                        "
"variedad de contenido                                                                                                                                                                                                                                          "
"para ver documentales de la prehistoria, series de criminología                                                                                                                                                                                                "
"Videos, tiendas en línea, catálogos, fuentes de información, etc                                                                                                                                                                                               "
"comunicacion por medio de las redes sociales                                                                                                                                                                                                                   "
"Películas de otras partes del mundo                                                                                                                                                                                                                            "
"variedad de contenidos                                                                                                                                                                                                                                         "
"navegar en gogle y redes sociales                                                                                                                                                                                                                              "
"comunicacion y redes sociales                                                                                                                                                                                                                                  "
"redes sociales,peliculas,videos                                                                                                                                                                                                                                "
"comic,documentales,series                                                                                                                                                                                                                                      "
"comunicacion y musicales                                                                                                                                                                                                                                       "
"informacion mundial,documentales                                                                                                                                                                                                                               "
"peliculas series                                                                                                                                                                                                                                               "
"redes sociales e internet                                                                                                                                                                                                                                      "
"tecnologia                                                                                                                                                                                                                                                     "
"informacion mundial                                                                                                                                                                                                                                            "
"comunicacion                                                                                                                                                                                                                                                   "
"canales de informacion                                                                                                                                                                                                                                         "
"videos musicales,caricaturas                                                                                                                                                                                                                                   "
"Páginas para sacar información que se necesite                                                                                                                                                                                                                 "
"Para saber acerca de mis amigos y familiares                                                                                                                                                                                                                   "
"juegos                                                                                                                                                                                                                                                         "
"redes sociales, documentales de animales o de las épocas de la prehistoria                                                                                                                                                                                     "
"series de terror                                                                                                                                                                                                                                               "
"series de accion                                                                                                                                                                                                                                               "
"películas                                                                                                                                                                                                                                                      "
"programas que no encuentras ni en televicion de paga ni en abierta                                                                                                                                                                                             "
"programas que no encuentro en otra. parte                                                                                                                                                                                                                      "
"para consegir imformacion                                                                                                                                                                                                                                      "
"diferente a lo comun                                                                                                                                                                                                                                           "
"documentales de aninales o de las epocas prehispanicas                                                                                                                                                                                                         "
"Redes sociales y páginas como google                                                                                                                                                                                                                           "
"redes sociales, Facebook whats app y Twitter                                                                                                                                                                                                                   "
"you tube, es lo que más utilizo                                                                                                                                                                                                                                "
"contenido a nivel mundial y verídico si sabes distinguir fuentes confiables                                                                                                                                                                                    "
"redes sociales, ventas, música, películas, vídeos etc                                                                                                                                                                                                          "
"Páginas web para aprender cosas nuevas y videos                                                                                                                                                                                                                "
"Ver las redes sociales de mis amigos o conocidos y estar al tanto de lo que hacen                                                                                                                                                                              "
"Las Redes sociales                                                                                                                                                                                                                                             "
"ver anime o series                                                                                                                                                                                                                                             "
"la conexión con muchas personas a la vez                                                                                                                                                                                                                       "
"suele ser más barato que los demás medios de entretenimiento y lo usamos tierra la familia                                                                                                                                                                     "
"Libros en línea gratuitos                                                                                                                                                                                                                                      "
"comunicación con los amigos                                                                                                                                                                                                                                    "
"investigar sobre mi trabajo, redes sociales                                                                                                                                                                                                                    "
"Platicar con sus amistades o entrar a fb                                                                                                                                                                                                                       "
"La convivencia en redes sociales                                                                                                                                                                                                                               "
"comenta que vídeo juegos, redes sociales                                                                                                                                                                                                                       "
"El que desee ahí todo es. Posible                                                                                                                                                                                                                              "
"comunicarse con amigos, familia, temas del trabajo, belleza, orientación sobre algún tema                                                                                                                                                                      "
"investigar e informarse de algun articulo                                                                                                                                                                                                                      "
"Información a una tecla de distancia                                                                                                                                                                                                                           "
"series y tecnologuia para el hogar                                                                                                                                                                                                                             "
"noticias actuales de todo tipo                                                                                                                                                                                                                                 "
"par usar redes sociales                                                                                                                                                                                                                                        "
"estar actualizado especialmente en mi área de especialidad (la química)                                                                                                                                                                                        "
"me permite descargar todas las música que quiera gratis                                                                                                                                                                                                        "
"YouTube                                                                                                                                                                                                                                                        "
"lo tengo siempre al alcance de mi mano en mi celular                                                                                                                                                                                                           "
"películas, mandar correos, hablar con amigos o familiares, música, vídeos, actualización sobre el trabajo.                                                                                                                                                     "
"Desde ver video películas o información importante                                                                                                                                                                                                             "
"Páginas web para buscar información, ver páginas de tiendas, restaurantes, promociones, etc                                                                                                                                                                    "
"puedo ver vídeos en YouTube de mis deportistas favoritos                                                                                                                                                                                                       "
"juegos videos musicales                                                                                                                                                                                                                                        "
"videos de música                                                                                                                                                                                                                                               "
"los juego en línea                                                                                                                                                                                                                                             "
"twiter whatsapp y facebook                                                                                                                                                                                                                                     "
"peliculas de todo tipo                                                                                                                                                                                                                                         "
"lo que busco encuentro sin problemas                                                                                                                                                                                                                           "
"información precisa necesaria en el momento que se requiera                                                                                                                                                                                                    "
"investigar cuando lo requiera sobre algo                                                                                                                                                                                                                       "
"juegos x internet                                                                                                                                                                                                                                              "
"redes sociales y juegos en el cel                                                                                                                                                                                                                              "
"programacion la que yo escoja                                                                                                                                                                                                                                  "
"Peliculas                                                                                                                                                                                                                                                      "
"iaformasion actual y redes sociales                                                                                                                                                                                                                            "
"Páginas de mi interés música o video                                                                                                                                                                                                                           "
"comunicacion con todos los medios                                                                                                                                                                                                                              "
"Mucho contenido y variantes                                                                                                                                                                                                                                    "
"redes sociales, mandar msj, whats, correos                                                                                                                                                                                                                     "
"Pues me gusta buscar información cuando voy a los parques que tienen internet público y veo vídeos y otras cosas                                                                                                                                               "
"Conocer sobre todo el mundo con ayuda de las páginas web. Por ejemplo, Google es excelente, puedo anexar a él y buscar información de culturas de otros lugares, formas de pensar, de vivir, y es lo que me gusta, conocer un poco acerca del mundo            "
"puedo tener acceso a todo el contenido que quiero, películas, series, programas, software y la mayoría las veces sin tener que pagar                                                                                                                           "
"Me gusta porque puedes revisar facebook, correos electrónicos, vídeos de tutoriales de belleza etc                                                                                                                                                             "
"vídeos de YouTube, moda (ropa, zapatos) buscar información educacional                                                                                                                                                                                         "
"temas educativos, ver las fotos familiares en el face                                                                                                                                                                                                          "
"para ver videos y escuchar musica                                                                                                                                                                                                                              "
"Ver películas en línea de forma gratuita                                                                                                                                                                                                                       "
"navegador en redes sociales                                                                                                                                                                                                                                    "
"Pues se puede consultar páginas y ver vídeos y el Facebook                                                                                                                                                                                                     "
"películas gratis                                                                                                                                                                                                                                               "
"informacion                                                                                                                                                                                                                                                    "
"Videos de mis artistas favoritos                                                                                                                                                                                                                               "
"peliculas redes sociales                                                                                                                                                                                                                                       "
