"x"
"                                                                                                                                                                                                                                                               "
"no tengo tiempo y me aburre poque todo lo veo en internet                                                                                                                                                                                                      "
"no tengo el tiempo necesario                                                                                                                                                                                                                                   "
"casi nunca hay programas de patinetas, sólo los Bmx cuando es su temporada                                                                                                                                                                                     "
"No sirve desde el apagón y no he comprado el codificador                                                                                                                                                                                                       "
"son puros chismes                                                                                                                                                                                                                                              "
"No tengo televisión en mi casa                                                                                                                                                                                                                                 "
"No brinda conocimiento como los libros                                                                                                                                                                                                                         "
