"x"
"                                                                                                                                                                                                                                                               "
"Tienen variedad de programas para todas las edades                                                                                                                                                                                                             "
"q son de paga                                                                                                                                                                                                                                                  "
"una buena informacion sobre nuestro pais                                                                                                                                                                                                                       "
"que son noticias de la ciudad                                                                                                                                                                                                                                  "
"programas de cocina                                                                                                                                                                                                                                            "
"Programas deportes por eso veo tele abierta                                                                                                                                                                                                                    "
"Noticias del estado o país                                                                                                                                                                                                                                     "
"Telenovelas y programas de espectáculos mexicanos                                                                                                                                                                                                              "
"que pasan todo loe que esta pasando en el pais y siempre esta bien informados                                                                                                                                                                                  "
"ps q son de acuerdo al horario                                                                                                                                                                                                                                 "
"que pasa variedad de programas y saca programas de concursos                                                                                                                                                                                                   "
"entretenimiento bueno para niños                                                                                                                                                                                                                               "
"no sabe                                                                                                                                                                                                                                                        "
"deportes                                                                                                                                                                                                                                                       "
"por los videojuegos                                                                                                                                                                                                                                            "
"de comidas o de carros                                                                                                                                                                                                                                         "
"buenas esenas de los protagonistas                                                                                                                                                                                                                             "
"Telenovelas para adultos                                                                                                                                                                                                                                       "
"como los promociones q tiene                                                                                                                                                                                                                                   "
"Muy limitado                                                                                                                                                                                                                                                   "
"pues no ofrecen mucho pero hay uno que otro programa que me gusta                                                                                                                                                                                              "
"novelas                                                                                                                                                                                                                                                        "
"No se                                                                                                                                                                                                                                                          "
"los de concursos y las noticias esos solo están en la tv abierta                                                                                                                                                                                               "
"programas de chismes                                                                                                                                                                                                                                           "
"las telenovelas                                                                                                                                                                                                                                                "
"los de chismes y novelas                                                                                                                                                                                                                                       "
"espectáculos                                                                                                                                                                                                                                                   "
"programación diferente                                                                                                                                                                                                                                         "
"las novelas                                                                                                                                                                                                                                                    "
"Las novelas                                                                                                                                                                                                                                                    "
"Un entretenimiento  bastante cerrado                                                                                                                                                                                                                           "
"Una programación local                                                                                                                                                                                                                                         "
"Programas de espectáculos                                                                                                                                                                                                                                      "
"Juegos de deportes en vivo mexicanos                                                                                                                                                                                                                           "
"me gusta mas el deporte sobre todo como lo narran                                                                                                                                                                                                              "
"que no tienes que pagar por el y tiene variedad de contenidos                                                                                                                                                                                                  "
"los programas sobre chismes de artistas                                                                                                                                                                                                                        "
"noticias más actuales y mejores conductores en deportes                                                                                                                                                                                                        "
"programas q                                                                                                                                                                                                                                                    "
"mejores programas de espectáculos                                                                                                                                                                                                                              "
"la calidad                                                                                                                                                                                                                                                     "
"por la economia                                                                                                                                                                                                                                                "
"noticias                                                                                                                                                                                                                                                       "
"reality                                                                                                                                                                                                                                                        "
"noticieros locales                                                                                                                                                                                                                                             "
"que en las tardes y en la mañanas salen muchos programas para niños                                                                                                                                                                                            "
"reality show                                                                                                                                                                                                                                                   "
"q es mejor                                                                                                                                                                                                                                                     "
"actores favoritos                                                                                                                                                                                                                                              "
"noticias en la noche                                                                                                                                                                                                                                           "
"muchos novelas, noticias, caricaturas, series, películas                                                                                                                                                                                                       "
"noticias en el momento                                                                                                                                                                                                                                         "
"novelas actuales                                                                                                                                                                                                                                               "
"telenovelas series noticias                                                                                                                                                                                                                                    "
"los narradores en deportes                                                                                                                                                                                                                                     "
"novelas deportes                                                                                                                                                                                                                                               "
"deportes, musicales, caricaturas de niños, de adultos, novelas , noticieros                                                                                                                                                                                    "
"de concursos                                                                                                                                                                                                                                                   "
"las noticias locales                                                                                                                                                                                                                                           "
"los noticieros                                                                                                                                                                                                                                                 "
"programas de otros países                                                                                                                                                                                                                                      "
"mis telenovelas que me gustan                                                                                                                                                                                                                                  "
"ninguno                                                                                                                                                                                                                                                        "
"contenido local                                                                                                                                                                                                                                                "
"los de concursos                                                                                                                                                                                                                                               "
"porque aquí salen los artistas jóvenes mexicanos                                                                                                                                                                                                               "
"telenovelas                                                                                                                                                                                                                                                    "
"noticias de la comunidad                                                                                                                                                                                                                                       "
"telenovelas actuales                                                                                                                                                                                                                                           "
"a mi Mr me gustan las telenovelas                                                                                                                                                                                                                              "
"telenovelas y de revistas                                                                                                                                                                                                                                      "
"películas                                                                                                                                                                                                                                                      "
"es variado                                                                                                                                                                                                                                                     "
"las películas y las noticias                                                                                                                                                                                                                                   "
"conocer los nuevos artistas                                                                                                                                                                                                                                    "
"las noticias de el estado son mas relevantes                                                                                                                                                                                                                   "
"las noticias y el clima                                                                                                                                                                                                                                        "
"los actores q están de moda                                                                                                                                                                                                                                    "
"las noticias de donde uno vive                                                                                                                                                                                                                                 "
"todo tipo de programación                                                                                                                                                                                                                                      "
"no se pero a mi me gustan las telenovelas  y series                                                                                                                                                                                                            "
"conocer los actores más nuevos del espectáculo                                                                                                                                                                                                                 "
"son personajes q uno si conocemos                                                                                                                                                                                                                              "
"las películas mas emocionante s                                                                                                                                                                                                                                "
"películas y deportes                                                                                                                                                                                                                                           "
"pues ver buenos actores y el deporte local                                                                                                                                                                                                                     "
"ver películas mexicanas                                                                                                                                                                                                                                        "
"nos gusta mucho las noticias de la cuidad                                                                                                                                                                                                                      "
"las noticias y llevan el control de la liguilla                                                                                                                                                                                                                "
"los acontecimientos de la ciudad mas a detalle q en los de paga                                                                                                                                                                                                "
"una programación variada y para todas las edades                                                                                                                                                                                                               "
"variedad de programación                                                                                                                                                                                                                                       "
"Gran variedad de programas para todas las edades                                                                                                                                                                                                               "
"que hablan del día a dia                                                                                                                                                                                                                                       "
"Variedad de programas ya que tienen para todos los gustos espectáculos, novelas, deportes                                                                                                                                                                      "
"las noticias. y caricaturas para niños                                                                                                                                                                                                                         "
"se le ace sencillo                                                                                                                                                                                                                                             "
"el seguro                                                                                                                                                                                                                                                      "
"mejores comentarista, noticias, películas                                                                                                                                                                                                                      "
"de todo                                                                                                                                                                                                                                                        "
"de concursos y películas                                                                                                                                                                                                                                       "
"todos ofrecen lo mismo                                                                                                                                                                                                                                         "
"lo mas nuevo en programas                                                                                                                                                                                                                                      "
"las novelas del momento                                                                                                                                                                                                                                        "
"las películas                                                                                                                                                                                                                                                  "
"programas actuales                                                                                                                                                                                                                                             "
"que pasan buenos programas que en otro medio no                                                                                                                                                                                                                "
"no dependen de nada                                                                                                                                                                                                                                            "
"es el costo                                                                                                                                                                                                                                                    "
"contenido actual                                                                                                                                                                                                                                               "
"historias de la vida                                                                                                                                                                                                                                           "
"los de juegos                                                                                                                                                                                                                                                  "
"pues no tengo de paga pero son programas buenos                                                                                                                                                                                                                "
"la calidad mexicana                                                                                                                                                                                                                                            "
"que no cobran                                                                                                                                                                                                                                                  "
"Programas apegados a la vida real en los cuales me gusta reflexionar para poder estar al tanto de lo que sucede en la vida cotidiana.  Telenovelas con buenos actores, aunque muy repetitivos en los temas                                                     "
"Tienen buen noticiero                                                                                                                                                                                                                                          "
"pues ofrecen buena calidad de imagen y estan bien actualizados                                                                                                                                                                                                 "
"varios programas que me gustan                                                                                                                                                                                                                                 "
"pasan varios programas que me gustan                                                                                                                                                                                                                           "
"Pues pasan contenidos nuevos como master chef, los protagonistas y fútbol                                                                                                                                                                                      "
"Me gusta porque pasan buenas películas los fines de semana, en el canal de las estrellas pasan antiguas que a pesar de la época siguen siendo interesantes para nosotros, pasan programas de concursos los domingos para pasar un día familiar en casa cuando n"
"noticias películas                                                                                                                                                                                                                                             "
"todos los medios ofrecen los mismos que los otros medios                                                                                                                                                                                                       "
"programas únicos de la televisoras                                                                                                                                                                                                                             "
"el box q pasan por los comentaristas                                                                                                                                                                                                                           "
"lo accesible por que no siempre tiene uno para pagar cable                                                                                                                                                                                                     "
"los de concursos que te ponen a pensar                                                                                                                                                                                                                         "
"programas mas nuevos                                                                                                                                                                                                                                           "
"las películas mexicanas                                                                                                                                                                                                                                        "
"películas de todo genero, el box nacional                                                                                                                                                                                                                      "
"a los artistas q están de moda en México y donde serán sus conciertos                                                                                                                                                                                          "
"programas de entretenimiento familiar                                                                                                                                                                                                                          "
"infornacion local                                                                                                                                                                                                                                              "
"variedad en sus programas                                                                                                                                                                                                                                      "
"mejores horarios para los programas                                                                                                                                                                                                                            "
"ofrece actores conocidos                                                                                                                                                                                                                                       "
"las noticias                                                                                                                                                                                                                                                   "
"videos de música sin pagar nada                                                                                                                                                                                                                                "
"Pues ya hay más variedad porque están ofreciendo películas mexicanas y extranjeras no tan viejas, novela con sucesos que pasan día a día en la vida.                                                                                                           "
"Los noticieros de todo el acontecer aquí en Mérida y los partidos de fútbol                                                                                                                                                                                    "
"partidOs de fútbol y deporte mexicano y sus comentaristas                                                                                                                                                                                                      "
"telenovelas y programación deportiva                                                                                                                                                                                                                           "
"telenovelas y espectáculos                                                                                                                                                                                                                                     "
"Deportes noticieros y novelas                                                                                                                                                                                                                                  "
"programas de juegos de los artistas información sobre artistas                                                                                                                                                                                                 "
"puea la programacion que me gusta                                                                                                                                                                                                                              "
"las noticias y programas que me gustan                                                                                                                                                                                                                         "
"los partidos de futbol que me gustan                                                                                                                                                                                                                           "
"un horario en el que puedo ver la serie que me gusta en las noches                                                                                                                                                                                             "
"programas de artistas, de entrevistas, de cocina, belleza, de opinión                                                                                                                                                                                          "
"programas de entretenimiento con artistas nacionales y programas de opinión de lo que acontece en nuestro país.                                                                                                                                                "
"mejores narraciones en partidos de fútbol o cualquier deportes.                                                                                                                                                                                                "
"Es lo. Mismo                                                                                                                                                                                                                                                   "
"entretenimiento visual y divertido                                                                                                                                                                                                                             "
"las series que me gustan como mentes criminales enbel 7                                                                                                                                                                                                        "
"por q es mas economico                                                                                                                                                                                                                                         "
"por es el adecuado                                                                                                                                                                                                                                             "
"por el desempeño de los programas                                                                                                                                                                                                                              "
"deportes exclucivos del canal                                                                                                                                                                                                                                  "
"pues programas en horarios accesibles                                                                                                                                                                                                                          "
"la diversión sin medidas                                                                                                                                                                                                                                       "
"Ofrecen algo similar                                                                                                                                                                                                                                           "
"tienen muchos tipos de entretenimiento, yo creo q ue hay para todos los gustos y edades, según lo que la gente quiera ver, con horarios muy atinados para el público                                                                                           "
"pues programas nacionales.                                                                                                                                                                                                                                     "
"noticias, novelas, opinión, comentarios, programas de la vida real                                                                                                                                                                                             "
" peliculas y series de estados unidos                                                                                                                                                                                                                          "
"programas del país                                                                                                                                                                                                                                             "
"las caricaturas                                                                                                                                                                                                                                                "
"programas de entretenimiento, novelas,peliculas, series, documentales, concursos                                                                                                                                                                               "
"pues nada mas yo pienso que los programas del 2 y 13 por que de ahí en fuera la tv de paga trae de todo.                                                                                                                                                       "
"peliculas los fines de semana                                                                                                                                                                                                                                  "
"pues los horarios de los programas que me gustan                                                                                                                                                                                                               "
"las noticias cuando llego de trabajar                                                                                                                                                                                                                          "
"chismes y los casos que se supone de casos reales                                                                                                                                                                                                              "
"por le gusta y es facil                                                                                                                                                                                                                                        "
"Talentos mexicanos, ya que mayormente en otros canales únicamente se enfocan en artistas internaciones y que también es entretenido pero siempre hay que apoyar a nuestro país.                                                                                "
"son pocos los que me gustan                                                                                                                                                                                                                                    "
"pues programas mexicanos como películas ,series telenovelas o noticieros.                                                                                                                                                                                      "
"deportes, comentarista de deportes                                                                                                                                                                                                                             "
"programas muy variados, publicidad, noticias, opinión, comentarios, chistes, chismes, música,peliculas series deportes                                                                                                                                         "
"programas muy buenos y variados,                                                                                                                                                                                                                               "
"telenovelas de la vida real                                                                                                                                                                                                                                    "
"novelas y reality                                                                                                                                                                                                                                              "
"pues la mayoría son de entretenimiento las tele novelas los deportes las series caricaturas                                                                                                                                                                    "
"las noticias por la noches                                                                                                                                                                                                                                     "
"partidos de futbol                                                                                                                                                                                                                                             "
"los deportes en el momento, los comentarios, noticias de última hora                                                                                                                                                                                           "
"Programas para todas las edades en distintos horarios y también me gusta que los horarios que manejan son las apegados a mi, a mis tiempos así que con mayor facilidad puedo verlos.                                                                           "
"programación todo el tiempo                                                                                                                                                                                                                                    "
"Sensibilizan a la gente                                                                                                                                                                                                                                        "
"q dan a conocer a los actores mexicanos y les dan oportunidades                                                                                                                                                                                                "
"la películas mexicanas                                                                                                                                                                                                                                         "
"pues programas como el de la rosa de fuadalupe                                                                                                                                                                                                                 "
"telenovelas y espectáculos nacionales                                                                                                                                                                                                                          "
"los noticieros y deportes                                                                                                                                                                                                                                      "
"deportivos Nacionales                                                                                                                                                                                                                                          "
"los partidos de la Liga mexicana de futbol                                                                                                                                                                                                                     "
"novelas , Deportes , noticieros                                                                                                                                                                                                                                "
"Novelas mexicanas con actores de primera                                                                                                                                                                                                                       "
"es de libre expresion                                                                                                                                                                                                                                          "
"son los que puede ver, no conoce mas porque sus nietas la utilizan mas                                                                                                                                                                                         "
"son muy pocos los que le ofrecen, pero son los que le interesa                                                                                                                                                                                                 "
"Novelas                                                                                                                                                                                                                                                        "
"Muy buena programación                                                                                                                                                                                                                                         "
