"x"
"deportes                                                                                                                                                                                                                                                       "
"radio y televicion                                                                                                                                                                                                                                             "
"tv, internet                                                                                                                                                                                                                                                   "
"Cine                                                                                                                                                                                                                                                           "
"diversion                                                                                                                                                                                                                                                      "
"Diversión                                                                                                                                                                                                                                                      "
"novelas                                                                                                                                                                                                                                                        "
"noticias                                                                                                                                                                                                                                                       "
"distracion                                                                                                                                                                                                                                                     "
"peliculas                                                                                                                                                                                                                                                      "
"Jugar videojuegos                                                                                                                                                                                                                                              "
"Concentración                                                                                                                                                                                                                                                  "
"Pasatiempo                                                                                                                                                                                                                                                     "
"En diversión                                                                                                                                                                                                                                                   "
"Deportes                                                                                                                                                                                                                                                       "
"convivir                                                                                                                                                                                                                                                       "
"comedia                                                                                                                                                                                                                                                        "
"telenovelas                                                                                                                                                                                                                                                    "
"juegos de preguntas                                                                                                                                                                                                                                            "
"convivir con la familia                                                                                                                                                                                                                                        "
"futbol                                                                                                                                                                                                                                                         "
"películas                                                                                                                                                                                                                                                      "
"noticieros                                                                                                                                                                                                                                                     "
"Descansar                                                                                                                                                                                                                                                      "
"Algo Agradable                                                                                                                                                                                                                                                 "
"distraccion                                                                                                                                                                                                                                                    "
"caricaturas                                                                                                                                                                                                                                                    "
"reality shows                                                                                                                                                                                                                                                  "
"Programa                                                                                                                                                                                                                                                       "
"programa televisivo                                                                                                                                                                                                                                            "
"television                                                                                                                                                                                                                                                     "
"shows                                                                                                                                                                                                                                                          "
"espectaculos en vivo                                                                                                                                                                                                                                           "
"me entre tengo mucho viendo él box                                                                                                                                                                                                                             "
"divercion                                                                                                                                                                                                                                                      "
"Ver televisión                                                                                                                                                                                                                                                 "
"reír                                                                                                                                                                                                                                                           "
"sentir que eres feliz                                                                                                                                                                                                                                          "
"distracción                                                                                                                                                                                                                                                    "
"ver tele todo el día                                                                                                                                                                                                                                           "
"el parque                                                                                                                                                                                                                                                      "
"Divertirme con algo                                                                                                                                                                                                                                            "
"descanso                                                                                                                                                                                                                                                       "
"relajarme                                                                                                                                                                                                                                                      "
"diversión                                                                                                                                                                                                                                                      "
"televisión                                                                                                                                                                                                                                                     "
"Ver una película                                                                                                                                                                                                                                               "
"Televisor                                                                                                                                                                                                                                                      "
"Variedad                                                                                                                                                                                                                                                       "
"Distracción                                                                                                                                                                                                                                                    "
"Futbol                                                                                                                                                                                                                                                         "
"pasar tiempo con mis hijos                                                                                                                                                                                                                                     "
"deportes en especial básquet                                                                                                                                                                                                                                   "
"Amigos                                                                                                                                                                                                                                                         "
"tele                                                                                                                                                                                                                                                           "
"concursos                                                                                                                                                                                                                                                      "
"juegos                                                                                                                                                                                                                                                         "
"entretenerme                                                                                                                                                                                                                                                   "
"involucrar gastos en algo para entretenerme                                                                                                                                                                                                                    "
"comunicacion                                                                                                                                                                                                                                                   "
"hacer algo para entretenerme                                                                                                                                                                                                                                   "
"acer algo q te llama la atencion                                                                                                                                                                                                                               "
"Distraerme con algo ?                                                                                                                                                                                                                                          "
"un espectáculo que entretiene                                                                                                                                                                                                                                  "
"programas de deportes                                                                                                                                                                                                                                          "
"suspenso                                                                                                                                                                                                                                                       "
"salir a pasear o de fiesta                                                                                                                                                                                                                                     "
"televisión e internet                                                                                                                                                                                                                                          "
"distraerse                                                                                                                                                                                                                                                     "
"tv                                                                                                                                                                                                                                                             "
"cine , fiesta, etc                                                                                                                                                                                                                                             "
"divertido                                                                                                                                                                                                                                                      "
"Distraerse                                                                                                                                                                                                                                                     "
"ir a un concierto                                                                                                                                                                                                                                              "
"parque de diversiones                                                                                                                                                                                                                                          "
"relajarse                                                                                                                                                                                                                                                      "
"diversión con los amigos                                                                                                                                                                                                                                       "
"la televisión                                                                                                                                                                                                                                                  "
"videos de video juegos                                                                                                                                                                                                                                         "
"salir a caminar                                                                                                                                                                                                                                                "
"televisión y radio                                                                                                                                                                                                                                             "
"algo que capta tu atencion                                                                                                                                                                                                                                     "
"fútbol                                                                                                                                                                                                                                                         "
"las películas                                                                                                                                                                                                                                                  "
"salir con amigos                                                                                                                                                                                                                                               "
"musica                                                                                                                                                                                                                                                         "
"jugar                                                                                                                                                                                                                                                          "
"juegos o fútbol                                                                                                                                                                                                                                                "
"música                                                                                                                                                                                                                                                         "
"musica y películas                                                                                                                                                                                                                                             "
"La televisión                                                                                                                                                                                                                                                  "
"la radio y televisión                                                                                                                                                                                                                                          "
"el béisbol                                                                                                                                                                                                                                                     "
"viajar                                                                                                                                                                                                                                                         "
"algún juego de mesa o deporte                                                                                                                                                                                                                                  "
"radio y televisión                                                                                                                                                                                                                                             "
"ver televisión                                                                                                                                                                                                                                                 "
"musica y televisión                                                                                                                                                                                                                                            "
"Divertido                                                                                                                                                                                                                                                      "
"Planes                                                                                                                                                                                                                                                         "
"Internet y vídeo juegos                                                                                                                                                                                                                                        "
"Películas                                                                                                                                                                                                                                                      "
"La Radio                                                                                                                                                                                                                                                       "
"comedias                                                                                                                                                                                                                                                       "
"ver la tele                                                                                                                                                                                                                                                    "
"Música                                                                                                                                                                                                                                                         "
"jugar con mi cel                                                                                                                                                                                                                                               "
"kitar el estres                                                                                                                                                                                                                                                "
"A un Juego                                                                                                                                                                                                                                                     "
"Yo haciendo algo Divertido o llamativo                                                                                                                                                                                                                         "
"internet y televisión                                                                                                                                                                                                                                          "
"la televisión y el radio                                                                                                                                                                                                                                       "
"el internet la televisión y la radio                                                                                                                                                                                                                           "
"play 4                                                                                                                                                                                                                                                         "
"reportajes                                                                                                                                                                                                                                                     "
"series                                                                                                                                                                                                                                                         "
"redes sociales                                                                                                                                                                                                                                                 "
"cine                                                                                                                                                                                                                                                           "
"jugos didácticos                                                                                                                                                                                                                                               "
"televisión libros                                                                                                                                                                                                                                              "
"Juegos                                                                                                                                                                                                                                                         "
"Películas, juegos, diversion                                                                                                                                                                                                                                   "
"cosas divertidas                                                                                                                                                                                                                                               "
"Convivencia con amigos y familia                                                                                                                                                                                                                               "
"salir de fiesta, ver una película                                                                                                                                                                                                                              "
"convivió con amigos                                                                                                                                                                                                                                            "
"Musica, vídeos, películas, fiestas                                                                                                                                                                                                                             "
"Fiestas, diversion                                                                                                                                                                                                                                             "
"televisión deporte                                                                                                                                                                                                                                             "
"El Cine, radio, televisión, internet, teatro.                                                                                                                                                                                                                  "
"Hobbies                                                                                                                                                                                                                                                        "
"programas de cocina                                                                                                                                                                                                                                            "
"espectáculos                                                                                                                                                                                                                                                   "
"matar el tiempo                                                                                                                                                                                                                                                "
"tiempo libre                                                                                                                                                                                                                                                   "
"pasa tiempo                                                                                                                                                                                                                                                    "
"el fútbol                                                                                                                                                                                                                                                      "
"programa de televisión o juegos didácticos                                                                                                                                                                                                                     "
"actividad en la cual te puedes entretener                                                                                                                                                                                                                      "
"tele y fut bol                                                                                                                                                                                                                                                 "
"bailar                                                                                                                                                                                                                                                         "
"deporte y televisión                                                                                                                                                                                                                                           "
"tv y redes sociales                                                                                                                                                                                                                                            "
"actividad didáctica                                                                                                                                                                                                                                            "
"programas                                                                                                                                                                                                                                                      "
"televisión películas                                                                                                                                                                                                                                           "
"televisión películas de accion                                                                                                                                                                                                                                 "
"las redes sociales y las películas                                                                                                                                                                                                                             "
"internet                                                                                                                                                                                                                                                       "
"medios de comunicacion                                                                                                                                                                                                                                         "
"deporte internet y televisión                                                                                                                                                                                                                                  "
"internet y la televisión                                                                                                                                                                                                                                       "
"programas de televisión o radio                                                                                                                                                                                                                                "
"actividades                                                                                                                                                                                                                                                    "
"salir al cine                                                                                                                                                                                                                                                  "
"Ir al cine a ver una película                                                                                                                                                                                                                                  "
"programas de comedia                                                                                                                                                                                                                                           "
"Ir al parque con mis hijos                                                                                                                                                                                                                                     "
"television por cable                                                                                                                                                                                                                                           "
"series televisivas                                                                                                                                                                                                                                             "
"peliculas de terror                                                                                                                                                                                                                                            "
"series de television                                                                                                                                                                                                                                           "
"deporte                                                                                                                                                                                                                                                        "
"relajación                                                                                                                                                                                                                                                     "
"Leer el diario y ver la televisión                                                                                                                                                                                                                             "
"practicar deporte                                                                                                                                                                                                                                              "
"salir al parque                                                                                                                                                                                                                                                "
"hacer algo fuera de la rutina, es como un descanso a lo cotidiano                                                                                                                                                                                              "
"Algo fuera de la rutina                                                                                                                                                                                                                                        "
"Distracción con algo divertido                                                                                                                                                                                                                                 "
"Mis hobbies                                                                                                                                                                                                                                                    "
"ver la televicion                                                                                                                                                                                                                                              "
"box                                                                                                                                                                                                                                                            "
"comvivir con los amigos                                                                                                                                                                                                                                        "
"por llama la atencion                                                                                                                                                                                                                                          "
"algo fuera de la rutina para entretenerse                                                                                                                                                                                                                      "
"series,caricaturas ect.                                                                                                                                                                                                                                        "
"Paseos                                                                                                                                                                                                                                                         "
"Un rato de paz                                                                                                                                                                                                                                                 "
"hacer algo para entretenerse                                                                                                                                                                                                                                   "
"algo que me guste hacer por diversión ejemplo: salir de compras                                                                                                                                                                                                "
"distraerme                                                                                                                                                                                                                                                     "
"salir a pasear                                                                                                                                                                                                                                                 "
"películas de comedia... o algún show.                                                                                                                                                                                                                          "
"distraerme con algo                                                                                                                                                                                                                                            "
"manejar me entre tengo manejando es parte de mi trabajo.                                                                                                                                                                                                       "
"jugar con los hijos                                                                                                                                                                                                                                            "
"salir a pasear con la familia                                                                                                                                                                                                                                  "
"deportes y pelis                                                                                                                                                                                                                                               "
"familia                                                                                                                                                                                                                                                        "
"Amistad                                                                                                                                                                                                                                                        "
"salir a jugar domino o baraja con mis amigos.                                                                                                                                                                                                                  "
"hacer algo para divertirse                                                                                                                                                                                                                                     "
"entretenerse                                                                                                                                                                                                                                                   "
"Hacer algo para no aburrirse, es una distraccion                                                                                                                                                                                                               "
"Bordar servilletas                                                                                                                                                                                                                                             "
"salir hacer ejercicio.  o ir a cardio                                                                                                                                                                                                                          "
"la radio                                                                                                                                                                                                                                                       "
"juegos en el celular                                                                                                                                                                                                                                           "
"descanso, salir de la rutina                                                                                                                                                                                                                                   "
"Mi pasatiempo favorito con las personas que quiero                                                                                                                                                                                                             "
"Salir al parque                                                                                                                                                                                                                                                "
"Juegos de mesa como dominó y ajedrez                                                                                                                                                                                                                           "
"platicar con mis clientes                                                                                                                                                                                                                                      "
"peliculas de accion                                                                                                                                                                                                                                            "
